Date,Comodity,Provinsi,Price
2024-12-20,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-21,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-22,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-23,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-24,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-25,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-26,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-27,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-28,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-29,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-30,Gula Konsumsi,Sumatera Selatan,0.0
2024-12-31,Gula Konsumsi,Sumatera Selatan,0.0
2024-10-01,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-02,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-03,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-04,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-05,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-06,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-07,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-08,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-09,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-10,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-11,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-12,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-13,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-14,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-15,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-16,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-17,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-18,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-19,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-20,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-21,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-22,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-23,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-24,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-25,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-26,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-27,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-28,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-29,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-30,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-31,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-01,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-02,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-03,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-04,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-05,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-06,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-07,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-08,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-09,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-10,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-11,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-12,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-13,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-14,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-15,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-16,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-17,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-18,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-19,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-20,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-21,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-22,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-23,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-24,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-25,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-26,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-27,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-28,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-29,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-11-30,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-01,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-02,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-03,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-04,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-05,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-06,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-07,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-08,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-09,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-10,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-11,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-12,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-13,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-14,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-15,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-16,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-17,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-18,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-19,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-20,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-21,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-22,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-23,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-24,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-25,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-26,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-27,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-28,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-29,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-30,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-12-31,Minyak Goreng Curah,Sumatera Selatan,0.0
2024-10-01,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-02,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-03,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-04,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-05,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-06,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-07,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-08,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-09,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-10,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-11,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-12,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-13,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-14,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-15,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-16,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-17,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-18,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-19,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-20,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-21,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-22,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-23,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-24,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-25,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-26,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-27,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-28,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-29,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-30,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-31,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-01,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-02,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-03,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-04,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-05,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-06,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-07,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-08,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-09,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-10,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-11,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-12,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-13,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-14,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-15,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-16,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-17,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-18,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-19,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-20,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-21,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-22,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-23,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-24,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-25,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-26,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-27,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-28,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-29,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-11-30,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-01,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-02,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-03,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-04,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-05,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-06,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-07,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-08,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-09,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-10,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-11,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-12,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-13,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-14,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-15,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-16,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-17,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-18,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-19,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-20,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-21,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-22,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-23,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-24,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-25,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-26,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-27,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-28,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-29,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-30,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-12-31,Minyak Goreng Kemasan Sederhana,Sumatera Selatan,0.0
2024-10-01,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-02,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-03,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-04,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-05,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-06,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-07,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-08,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-09,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-10,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-11,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-12,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-13,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-14,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-15,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-16,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-17,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-18,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-19,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-20,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-21,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-22,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-23,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-24,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-25,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-26,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-27,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-28,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-29,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-30,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-31,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-01,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-02,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-03,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-04,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-05,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-06,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-07,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-08,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-09,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-10,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-11,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-12,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-13,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-14,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-15,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-16,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-17,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-18,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-19,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-20,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-21,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-22,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-23,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-24,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-25,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-26,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-27,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-28,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-29,Telur Ayam Ras,Sumatera Selatan,0.0
2024-11-30,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-01,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-02,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-03,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-04,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-05,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-06,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-07,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-08,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-09,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-10,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-11,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-12,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-13,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-14,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-15,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-16,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-17,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-18,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-19,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-20,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-21,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-22,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-23,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-24,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-25,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-26,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-27,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-28,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-29,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-30,Telur Ayam Ras,Sumatera Selatan,0.0
2024-12-31,Telur Ayam Ras,Sumatera Selatan,0.0
2024-10-01,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-02,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-03,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-04,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-05,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-06,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-07,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-08,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-09,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-10,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-11,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-12,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-13,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-14,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-15,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-16,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-17,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-18,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-19,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-20,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-21,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-22,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-23,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-24,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-25,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-26,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-27,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-28,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-29,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-30,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-31,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-01,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-02,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-03,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-04,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-05,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-06,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-07,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-08,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-09,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-10,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-11,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-12,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-13,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-14,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-15,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-16,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-17,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-18,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-19,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-20,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-21,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-22,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-23,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-24,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-25,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-26,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-27,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-28,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-29,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-11-30,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-01,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-02,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-03,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-04,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-05,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-06,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-07,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-08,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-09,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-10,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-11,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-12,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-13,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-14,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-15,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-16,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-17,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-18,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-19,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-20,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-21,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-22,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-23,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-24,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-25,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-26,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-27,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-28,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-29,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-30,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-12-31,Tepung Terigu (Curah),Sumatera Selatan,0.0
2024-10-01,Bawang Merah,Sumatera Utara,0.0
2024-10-02,Bawang Merah,Sumatera Utara,0.0
2024-10-03,Bawang Merah,Sumatera Utara,0.0
2024-10-04,Bawang Merah,Sumatera Utara,0.0
2024-10-05,Bawang Merah,Sumatera Utara,0.0
2024-10-06,Bawang Merah,Sumatera Utara,0.0
2024-10-07,Bawang Merah,Sumatera Utara,0.0
2024-10-08,Bawang Merah,Sumatera Utara,0.0
2024-10-09,Bawang Merah,Sumatera Utara,0.0
2024-10-10,Bawang Merah,Sumatera Utara,0.0
2024-10-11,Bawang Merah,Sumatera Utara,0.0
2024-10-12,Bawang Merah,Sumatera Utara,0.0
2024-10-13,Bawang Merah,Sumatera Utara,0.0
2024-10-14,Bawang Merah,Sumatera Utara,0.0
2024-10-15,Bawang Merah,Sumatera Utara,0.0
2024-10-16,Bawang Merah,Sumatera Utara,0.0
2024-10-17,Bawang Merah,Sumatera Utara,0.0
2024-10-18,Bawang Merah,Sumatera Utara,0.0
2024-10-19,Bawang Merah,Sumatera Utara,0.0
2024-10-20,Bawang Merah,Sumatera Utara,0.0
2024-10-21,Bawang Merah,Sumatera Utara,0.0
2024-10-22,Bawang Merah,Sumatera Utara,0.0
2024-10-23,Bawang Merah,Sumatera Utara,0.0
2024-10-24,Bawang Merah,Sumatera Utara,0.0
2024-10-25,Bawang Merah,Sumatera Utara,0.0
2024-10-26,Bawang Merah,Sumatera Utara,0.0
2024-10-27,Bawang Merah,Sumatera Utara,0.0
2024-10-28,Bawang Merah,Sumatera Utara,0.0
2024-10-29,Bawang Merah,Sumatera Utara,0.0
